Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Play Disney Parks,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A.",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents,Holiday Treats Locations - Mickey's Very Merry Christmas Party
11/19/2018 6:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 7:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 7:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 7:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 7:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 8:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 8:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 8:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 8:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 8:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 9:00,0,0,0,0,0,5,0,0,0,5,15,30,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,5,0,5,0,5,20,5,10,5,0,10,5,5,0,5,0,0,0,0,0,0
11/19/2018 9:10,0,0,0,0,0,5,0,0,0,5,15,45,0,0,0,0,0,0,0,0,15,10,10,0,5,0,5,15,0,5,0,5,40,0,10,5,0,15,5,15,0,10,0,0,0,0,0,0
11/19/2018 9:20,0,0,0,0,0,5,0,0,0,5,20,105,0,0,0,0,0,0,0,0,20,15,15,5,10,0,10,25,0,5,0,5,50,0,20,5,0,25,15,30,0,20,0,0,0,0,0,0
11/19/2018 9:30,0,0,0,0,0,10,0,0,0,5,20,105,0,0,0,0,0,0,0,0,20,25,15,5,10,0,10,40,0,5,0,10,60,0,30,10,0,15,15,30,0,20,0,0,0,0,0,0
11/19/2018 9:40,0,0,0,0,0,15,0,0,0,5,20,105,0,0,0,0,0,0,0,0,25,65,30,5,10,0,10,45,0,10,0,10,55,0,45,5,0,35,20,30,0,25,0,0,0,0,0,0
11/19/2018 9:50,0,0,0,0,0,15,0,0,0,5,20,105,0,0,0,0,0,0,0,0,30,105,30,5,15,0,15,85,0,10,0,15,70,0,70,20,0,0,0,40,0,30,0,0,0,0,0,0
11/19/2018 10:00,0,5,0,0,0,20,0,0,0,5,20,135,0,0,0,0,0,0,0,0,30,145,50,10,15,0,20,95,0,10,0,10,90,0,95,35,0,0,15,40,0,60,0,0,0,0,0,0
11/19/2018 10:10,0,5,0,0,0,20,0,0,0,10,20,145,0,0,0,0,0,0,0,0,40,95,60,10,25,0,20,75,0,10,0,10,95,0,110,50,0,0,20,40,0,40,0,0,0,0,0,0
11/19/2018 10:20,0,0,0,0,0,25,0,0,0,20,30,155,0,0,0,0,0,0,0,0,40,0,65,10,25,0,30,50,0,25,0,10,90,0,110,55,0,0,25,55,0,40,0,0,0,0,0,0
11/19/2018 10:30,0,15,0,0,0,30,0,0,0,35,30,155,0,0,0,0,0,0,0,0,45,0,65,10,35,0,35,50,0,20,0,10,105,10,110,70,0,0,30,50,0,40,0,0,0,0,0,0
11/19/2018 10:40,0,15,0,0,0,30,0,0,0,45,35,155,0,0,0,0,0,0,0,0,45,0,60,10,40,0,35,50,0,20,0,10,110,45,120,70,0,0,30,50,0,40,0,0,0,0,0,0
11/19/2018 10:50,0,20,0,0,0,45,0,0,0,25,35,160,0,0,0,0,0,0,0,0,45,0,70,10,65,0,35,60,0,25,0,10,115,65,120,75,0,0,30,50,0,30,0,0,0,0,0,0
11/19/2018 11:00,0,20,0,0,0,50,0,0,0,25,40,180,0,0,0,0,0,0,0,0,45,0,80,15,65,0,35,80,0,30,0,20,105,70,125,90,0,40,35,55,0,40,0,0,0,0,0,0
11/19/2018 11:10,0,20,0,0,0,55,0,0,0,30,55,190,0,0,0,0,0,0,0,0,50,0,75,15,65,0,35,80,0,25,0,25,110,70,130,90,0,70,40,45,0,50,0,0,0,0,0,0
11/19/2018 11:20,0,25,0,0,0,60,0,0,0,25,60,190,0,0,0,0,0,0,0,0,45,0,85,15,65,0,40,75,0,30,0,15,110,60,130,75,0,70,35,45,0,50,0,0,0,0,0,0
11/19/2018 11:30,0,25,0,0,0,65,0,0,0,50,60,205,0,0,0,0,0,0,0,0,45,0,85,15,70,0,40,90,0,20,0,15,105,70,145,65,0,80,40,55,0,50,0,0,0,0,0,0
11/19/2018 11:40,0,20,0,0,0,65,0,0,0,50,65,210,0,0,0,0,0,0,0,0,40,40,70,15,70,0,40,90,0,35,0,15,105,90,140,70,0,75,50,55,0,55,0,0,0,0,0,0
11/19/2018 11:50,0,20,0,0,0,65,0,0,0,35,65,210,0,0,0,0,0,0,0,0,40,40,100,15,80,0,40,110,0,35,0,15,105,70,140,65,0,70,50,55,0,60,0,0,0,0,0,0
11/19/2018 12:00,0,20,0,0,0,70,0,0,0,40,65,190,0,0,0,0,0,0,0,0,35,60,100,15,90,0,50,95,0,50,0,20,95,50,135,75,0,70,50,60,0,70,0,0,0,0,0,0
11/19/2018 12:10,0,25,0,5,0,70,0,0,0,45,60,190,0,0,0,0,0,0,0,0,45,75,70,20,90,0,50,95,0,50,0,20,110,50,150,80,0,75,50,55,0,70,0,0,0,0,10,0
11/19/2018 12:20,0,25,0,5,0,70,0,0,0,35,55,170,0,0,0,0,0,0,0,0,45,70,85,20,85,0,50,90,0,50,0,15,105,50,150,85,0,65,20,55,0,70,0,0,0,0,10,0
11/19/2018 12:30,0,25,0,5,0,70,0,0,0,50,35,170,0,0,0,0,0,0,0,0,50,70,85,20,80,0,55,90,0,25,0,20,105,50,150,85,0,65,35,55,0,70,0,0,0,0,10,0
11/19/2018 12:40,0,25,0,5,0,65,0,0,0,50,30,160,0,0,0,0,0,0,0,0,55,70,85,20,75,0,60,80,0,30,0,20,95,55,145,110,0,80,35,60,0,75,0,0,0,0,10,0
11/19/2018 12:50,0,20,0,5,0,75,0,0,0,50,30,140,0,0,0,0,0,0,0,0,55,95,85,20,80,0,60,80,0,35,0,20,95,55,150,110,0,80,15,50,0,70,0,0,0,0,10,0
11/19/2018 13:00,0,25,0,5,0,25,0,0,0,70,40,160,0,0,0,0,0,0,0,0,40,105,85,20,30,0,55,90,0,35,0,20,105,50,150,110,0,80,50,60,0,80,0,0,0,0,10,0
11/19/2018 13:10,0,20,0,10,0,25,0,0,0,70,40,160,0,0,0,0,0,0,0,0,40,105,90,20,60,0,50,90,0,30,0,20,95,50,145,110,5,80,45,70,0,70,0,0,0,0,10,0
11/19/2018 13:20,0,20,0,10,0,25,0,0,0,70,45,160,0,0,0,0,0,0,0,0,30,105,90,20,60,0,55,90,0,30,0,20,95,50,145,110,5,85,35,70,0,65,0,0,0,0,10,0
11/19/2018 13:30,0,25,0,10,0,35,0,0,0,65,50,180,0,0,0,0,0,0,0,0,40,95,85,20,60,0,55,105,0,30,0,20,90,65,140,105,10,85,45,65,0,55,0,0,0,0,10,0
11/19/2018 13:40,0,25,0,10,0,40,0,0,0,70,50,180,0,0,0,0,0,0,0,0,40,95,85,20,60,0,55,95,0,30,0,20,80,0,140,105,10,75,45,65,0,60,0,0,0,0,10,0
11/19/2018 13:50,0,30,0,10,0,45,0,0,0,65,60,200,0,0,0,0,0,0,0,0,40,80,50,20,60,0,50,90,0,35,0,15,85,65,120,110,10,80,50,55,0,60,0,0,0,0,10,0
11/19/2018 14:00,0,30,0,10,0,65,0,0,0,50,40,170,0,0,0,0,0,0,0,0,40,80,50,20,85,0,50,85,0,30,0,15,90,65,115,105,10,80,50,60,0,50,0,0,0,0,10,0
11/19/2018 14:10,0,30,0,10,0,60,0,0,0,35,40,175,0,0,0,0,0,0,0,0,40,105,45,20,70,0,50,90,0,30,0,20,95,65,120,90,10,80,35,0,0,65,0,0,0,0,10,0
11/19/2018 14:20,0,40,0,10,0,70,0,0,0,30,50,200,0,0,0,0,0,0,0,0,45,105,45,20,75,0,45,90,0,25,0,15,110,65,125,80,10,70,35,0,0,55,0,0,0,0,10,0
11/19/2018 14:30,0,35,0,10,0,70,0,0,0,30,50,200,0,0,0,0,0,0,0,0,50,80,60,20,70,0,40,85,0,25,0,20,105,55,105,80,10,60,35,25,0,65,0,0,0,0,10,0
11/19/2018 14:40,0,35,0,10,0,75,0,0,0,75,50,200,0,0,0,0,0,0,0,0,40,90,70,20,75,0,40,85,0,25,0,20,105,65,90,80,10,80,25,70,0,55,0,0,0,0,10,0
11/19/2018 14:50,0,35,0,10,0,65,0,0,0,65,45,230,0,0,0,0,0,0,0,0,50,95,65,20,65,0,40,85,0,30,0,20,105,65,105,95,10,85,30,70,0,65,0,0,0,0,10,0
11/19/2018 15:00,0,30,0,10,0,60,0,0,0,65,55,230,0,0,0,0,0,0,0,0,50,105,70,25,65,0,35,85,0,45,0,20,105,60,115,105,10,80,35,60,0,80,0,0,0,0,10,0
11/19/2018 15:10,0,30,0,10,0,55,0,0,0,65,55,230,0,0,0,0,0,0,0,0,50,105,75,25,65,0,40,85,0,30,0,20,95,60,105,105,10,65,35,65,0,80,0,0,0,0,10,0
11/19/2018 15:20,0,20,0,10,0,55,0,0,0,65,40,210,0,0,0,0,0,0,0,0,45,90,90,25,60,0,60,90,0,30,0,20,85,60,95,105,10,60,40,60,0,80,0,0,0,0,10,0
11/19/2018 15:30,0,30,0,10,0,45,0,0,0,40,50,195,0,0,0,0,0,0,0,0,40,90,90,25,60,0,60,80,0,40,0,20,90,55,95,115,10,85,45,40,0,80,0,0,0,0,10,0
11/19/2018 15:40,0,25,0,10,0,40,0,0,0,30,50,190,0,0,0,0,0,0,0,0,40,80,75,25,70,0,60,65,0,40,0,20,95,50,90,120,10,80,45,55,0,80,0,0,0,0,10,0
11/19/2018 15:50,0,30,0,10,0,40,0,0,0,40,60,210,0,0,0,0,0,0,0,0,45,130,75,25,70,0,60,65,0,40,0,30,105,45,105,120,10,80,50,65,0,85,0,0,0,0,10,0
11/19/2018 16:00,0,30,0,10,0,45,0,0,0,35,60,175,0,0,0,0,0,0,0,0,45,130,80,25,65,0,55,60,0,35,0,30,105,45,95,120,10,90,50,70,0,75,0,0,0,0,10,0
11/19/2018 16:10,0,30,0,10,0,50,0,0,0,30,65,150,0,0,0,0,0,0,0,0,45,145,65,20,65,0,45,75,0,35,0,35,110,60,105,120,10,90,40,60,0,70,0,0,0,0,10,0
11/19/2018 16:20,0,35,0,10,0,75,0,0,0,55,75,150,0,0,0,0,0,0,0,0,45,145,65,20,65,0,45,85,0,30,0,30,105,60,110,120,10,85,40,50,0,70,0,0,0,0,10,0
11/19/2018 16:30,0,35,0,10,0,75,0,0,0,55,75,150,0,0,0,0,0,0,0,0,45,145,40,20,70,0,50,80,0,30,0,30,105,50,110,110,10,80,45,50,0,70,0,0,0,0,10,0
11/19/2018 16:40,0,40,0,10,0,75,0,0,0,55,75,150,0,0,0,0,0,0,0,0,55,145,45,20,70,0,50,90,0,35,0,25,105,50,120,95,10,90,45,50,0,60,0,0,0,0,10,0
11/19/2018 16:50,0,35,0,10,0,75,0,0,0,45,65,140,0,0,0,0,0,0,0,0,50,145,65,20,75,0,60,85,0,35,0,25,105,50,110,95,10,80,45,50,0,55,0,0,0,0,10,0
11/19/2018 17:00,0,30,0,10,0,75,0,0,0,55,65,110,0,0,0,0,0,0,0,0,45,105,65,20,65,0,70,90,0,35,0,25,105,50,110,90,10,75,35,45,0,60,0,0,0,0,10,0
11/19/2018 17:10,0,25,0,10,0,80,0,0,0,55,20,110,0,0,0,0,0,0,0,0,45,95,65,20,65,0,75,95,0,35,0,20,110,65,110,85,10,80,35,45,0,60,0,0,0,0,10,0
11/19/2018 17:20,0,20,0,10,0,80,0,0,0,55,20,110,0,0,0,0,0,0,0,0,45,90,60,20,65,0,75,105,0,35,0,20,110,65,110,80,10,80,35,50,0,60,0,0,0,0,10,0
11/19/2018 17:30,0,20,0,10,0,80,0,0,0,30,60,110,0,0,0,0,0,0,0,0,95,75,65,20,65,0,75,105,0,35,0,25,105,65,95,85,10,85,35,55,0,55,0,0,0,0,10,0
11/19/2018 17:40,0,15,0,10,0,80,0,0,0,45,45,115,0,0,0,0,0,0,0,0,85,70,65,20,90,0,75,95,0,35,0,20,105,65,95,80,10,85,50,50,0,60,0,0,0,0,10,0
11/19/2018 17:50,0,15,0,10,0,65,0,0,0,60,65,125,0,0,0,0,0,0,0,0,75,70,60,20,85,0,75,90,0,40,0,20,80,60,90,75,10,85,30,50,0,60,0,0,0,0,10,0
11/19/2018 18:00,0,25,0,10,0,45,0,0,0,60,50,125,0,0,0,0,0,0,0,0,55,80,65,15,85,0,45,90,0,35,0,20,90,55,85,80,10,80,40,45,0,70,0,0,0,0,10,0
11/19/2018 18:10,0,30,0,10,0,35,0,0,0,60,60,125,0,0,0,0,0,0,0,0,55,105,40,15,85,0,55,90,0,40,0,20,80,55,80,80,10,60,40,75,0,70,0,0,0,0,10,0
11/19/2018 18:20,0,30,0,10,0,20,0,0,0,50,50,125,0,0,0,0,0,0,0,0,40,75,40,15,55,0,55,65,0,40,0,25,90,60,90,85,10,45,50,75,0,55,0,0,0,0,10,0
11/19/2018 18:30,0,30,0,10,0,25,0,0,0,40,25,125,0,0,0,0,0,0,0,0,45,75,55,15,65,0,55,120,0,40,0,25,90,60,95,90,10,45,55,75,0,50,0,0,0,0,10,0
11/19/2018 18:40,0,30,0,10,0,25,0,0,0,55,35,115,0,0,0,0,0,0,0,0,45,75,65,15,75,0,55,120,0,40,0,30,75,50,95,90,10,65,55,75,0,55,0,0,0,0,10,0
11/19/2018 18:50,0,30,0,10,0,35,0,0,0,55,40,105,0,0,0,0,0,0,0,0,40,80,65,15,60,0,50,120,0,40,0,15,110,50,95,85,10,50,60,75,0,55,0,0,0,0,10,0
11/19/2018 19:00,0,25,0,10,0,40,0,0,0,40,35,105,0,0,0,0,0,0,0,0,25,80,45,15,30,0,40,120,0,50,0,15,85,40,110,85,10,90,20,55,0,40,0,0,0,0,10,0
11/19/2018 19:10,0,20,0,10,0,45,0,0,0,30,35,105,0,0,0,0,0,0,0,0,30,80,40,15,30,0,45,120,0,45,0,20,85,50,110,80,10,90,20,25,0,40,0,0,0,0,10,0
11/19/2018 19:20,0,20,0,10,0,50,0,0,0,20,60,115,0,0,0,0,0,0,0,0,30,80,45,15,25,0,40,120,0,35,0,15,95,40,110,70,10,90,30,25,0,40,0,0,0,0,10,0
11/19/2018 19:30,0,20,0,10,0,55,0,0,0,10,50,120,0,0,0,0,0,0,0,0,30,80,55,15,30,0,45,30,0,35,0,15,90,35,110,70,10,90,30,40,0,65,0,0,0,0,10,0
11/19/2018 19:40,0,20,0,10,0,60,0,0,0,10,55,115,0,0,0,0,0,0,0,0,45,70,55,15,35,0,50,30,0,25,0,20,100,35,110,65,10,90,30,45,0,65,0,0,0,0,10,0
11/19/2018 19:50,0,20,0,10,0,70,0,0,0,15,50,110,0,0,0,0,0,0,0,0,45,60,45,15,35,0,50,40,0,20,0,15,85,40,130,60,10,90,35,35,0,65,0,0,0,0,10,0
11/19/2018 20:00,0,20,0,10,0,70,0,0,0,25,55,115,0,0,0,0,0,0,0,0,35,60,45,15,35,0,50,60,0,20,0,20,85,50,110,55,10,90,40,40,0,50,0,0,0,0,10,0
11/19/2018 20:10,0,20,0,10,0,70,0,0,0,40,55,115,0,0,0,0,0,0,0,0,45,60,50,15,55,0,50,55,0,30,0,15,85,50,95,55,10,25,45,45,0,50,0,0,0,0,10,0
11/19/2018 20:20,0,20,0,10,0,80,0,0,0,40,30,95,0,0,0,0,0,0,0,0,50,75,50,15,50,0,40,65,0,45,0,15,90,35,95,50,10,50,50,50,0,55,0,0,0,0,10,0
11/19/2018 20:30,0,25,0,10,0,75,0,0,0,30,20,105,0,0,0,0,0,0,0,0,55,75,45,15,50,0,30,60,0,45,0,15,95,20,95,50,10,55,50,45,0,40,0,0,0,0,10,0
11/19/2018 20:40,0,25,0,10,0,10,0,0,0,45,20,120,0,0,0,0,0,0,0,0,50,80,35,20,70,0,30,65,0,45,0,10,95,35,95,60,10,45,35,50,0,40,0,0,0,0,10,0
11/19/2018 20:50,0,25,0,10,0,10,0,0,0,55,25,110,0,0,0,0,0,0,0,0,45,70,40,20,65,0,30,40,0,25,0,20,75,40,90,45,10,45,35,40,0,40,0,0,0,0,10,0
11/19/2018 21:00,0,25,0,10,0,35,0,0,0,55,20,105,0,0,0,0,0,0,0,0,40,70,45,20,60,0,30,40,0,15,0,10,105,35,90,45,10,45,15,35,0,45,0,0,0,0,10,0
11/19/2018 21:10,0,20,0,0,0,20,0,0,0,50,20,105,0,0,0,0,0,0,0,0,40,70,35,20,65,0,25,40,0,15,0,10,85,35,80,45,10,45,15,30,0,50,0,0,0,0,0,0
11/19/2018 21:20,0,15,0,0,0,25,0,0,0,40,20,95,0,0,0,0,0,0,0,0,35,35,25,20,65,0,25,40,0,20,0,10,85,25,80,35,10,30,20,30,0,45,0,0,0,0,0,0
11/19/2018 21:30,0,10,0,0,0,25,0,0,0,15,15,95,0,0,0,0,0,0,0,0,30,45,30,0,20,0,25,35,0,25,0,10,55,15,70,45,10,30,20,30,0,50,0,0,0,0,0,0
11/19/2018 21:40,0,20,0,0,0,30,0,0,0,5,20,70,0,0,0,0,0,0,0,0,35,40,20,0,20,0,25,30,0,20,0,10,45,15,60,30,10,30,20,30,0,45,0,0,0,0,0,0
11/19/2018 21:50,0,20,0,0,0,30,0,0,0,5,5,70,0,0,0,0,0,0,0,0,30,35,15,0,10,0,20,10,0,10,0,15,30,5,45,25,10,15,20,20,0,50,0,0,0,0,0,0
11/19/2018 22:00,0,20,0,0,0,35,0,0,0,5,5,70,0,0,0,0,0,0,0,0,20,30,10,0,10,0,10,10,0,5,0,10,30,5,40,15,10,15,10,10,0,40,0,0,0,0,0,0
11/19/2018 22:10,0,0,0,0,0,30,0,0,0,5,0,70,0,0,0,0,0,0,0,0,15,30,20,0,10,0,10,10,0,5,0,5,40,5,65,15,10,15,5,10,0,30,0,0,0,0,0,0
11/19/2018 22:20,0,0,0,0,0,5,0,0,0,5,0,105,0,0,0,0,0,0,0,0,10,40,10,0,10,0,10,10,0,5,0,5,50,5,55,10,10,15,25,10,0,20,0,0,0,0,0,0
11/19/2018 22:30,0,0,0,0,0,5,0,0,0,5,0,95,0,0,0,0,0,0,0,0,10,45,30,0,5,0,10,20,0,10,0,10,55,10,60,25,10,20,10,10,0,30,0,0,0,0,0,0
11/19/2018 22:40,0,0,0,0,0,5,0,0,0,5,0,95,0,0,0,0,0,0,0,0,15,35,45,0,5,0,10,10,0,5,0,10,60,10,55,25,10,20,10,10,0,20,0,0,0,0,0,0
11/19/2018 22:50,0,0,0,0,0,5,0,0,0,5,0,65,0,0,0,0,0,0,0,0,20,30,10,0,10,0,10,5,0,5,0,10,35,5,40,10,10,15,10,10,0,30,0,0,0,0,0,0
11/19/2018 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2018 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2018 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
